,0,0
0,0.814734,1.97607
1,0.742974,1.26693
2,0.719185,1.12111
3,0.839751,1.90186
4,0.794545,1.56377
5,0.707341,1.33223
6,0.813928,1.96883
7,0.678432,1.85341
8,0.804559,1.97254
9,0.769317,1.74604
10,0.817141,2.5823
11,0.820516,2.03575
12,0.729589,2.95912
13,0.733499,2.78754
14,0.697684,2.06425
15,0.633422,2.04874
16,0.669169,2.00318
17,0.824953,2.32458
18,0.811762,2.15698
19,0.830638,2.54637
20,0.703474,2.82977
21,0.782797,2.2973
22,0.8688,2.52029
23,0.80976,2.85988
24,0.854346,2.20609
25,0.864462,2.23448
26,0.86256,2.2242
27,0.799355,2.08901
28,0.764143,2.06288
29,0.835677,2.22009
30,0.826841,2.20677
31,0.783367,2.43656
32,0.85818,2.833
33,0.878302,2.45292
34,0.821526,2.29401
35,0.809884,2.27823
36,0.70613,2.13149
37,0.804874,2.37236
38,0.822098,2.54798
39,0.843055,2.60671
40,0.74282,2.09734
41,0.75344,2.17679
42,0.713726,2.08931
43,0.672126,2.13795
44,0.727377,2.97035
45,0.860967,2.63743
46,0.829908,2.04556
47,0.858912,2.49246
48,0.843727,2.18395
49,1.00348,2.74046
50,0.848211,2.42181
51,0.89072,2.27497
52,0.88399,2.27511
53,0.889604,2.27171
54,0.823383,2.0566
55,0.84958,2.05633
56,0.732464,2.39344
57,0.822867,2.123
58,0.844251,2.23299
59,0.838856,2.32166
60,0.775529,2.76941
61,0.8239,2.4961
62,0.762727,2.79529
63,0.765497,2.08187
64,0.893205,2.63703
65,0.894648,2.26012
66,0.906372,2.27626
67,0.875138,2.13046
68,0.932165,2.54248
69,0.87443,2.41247
70,0.874998,2.28945
71,0.812262,2.01356
72,0.932032,2.20834
73,0.821368,2.28691
74,0.908692,2.29878
75,0.895165,2.17405
76,0.878512,2.64544
77,0.92895,2.41718
78,0.893599,2.25888
79,0.738435,2.96596
80,0.868838,2.37083
81,0.899421,2.66662
82,0.80211,3.06691
83,0.917308,3.35885
84,0.849518,3.53888
85,0.766084,3.1758
86,0.748993,3.12564
87,0.783092,3.14176
88,0.781121,3.23372
89,0.78232,3.79324
90,0.732339,3.59541
91,0.770877,3.10078
92,0.713468,3.69188
93,1.06026,3.26313
94,0.774758,3.39538
95,0.692285,3.12992
96,0.779303,3.54564
97,0.761712,3.3982
98,0.620225,3.60987
99,0.644068,3.62004
100,0.699912,3.79557
101,0.633383,3.4743
102,0.648422,3.49044
103,0.683999,3.66616
104,0.717671,3.91151
105,0.646722,3.50031
106,0.658323,3.60464
107,0.682288,3.67046
108,0.610342,3.59491
109,0.674804,3.89341
110,0.608038,3.5968
111,0.681512,3.93816
112,0.765167,3.5108
113,0.786955,3.87573
114,0.745575,3.34258
115,0.936067,3.48451
116,0.702032,3.75392
117,0.722653,3.25429
118,0.747176,3.90272
119,0.614228,3.66242
120,0.742368,3.09649
121,0.800395,3.89165
122,0.894249,3.96851
123,0.746832,3.99638
124,0.875045,3.93942
125,0.745553,3.92397
126,0.777381,3.2563
127,0.74962,3.5429
128,0.792704,3.96233
129,0.64335,3.05311
130,0.760322,3.72788
131,0.734096,3.66748
132,0.864125,3.90305
133,0.827267,3.57189
134,0.744038,3.69802
135,0.839303,3.85962
136,0.733479,3.40186
137,0.685352,3.97223
138,0.731516,3.92598
139,0.861446,3.90628
140,0.750003,4.21998
141,0.70986,4.69308
142,0.777247,4.02573
143,0.762271,4.23866
144,0.748851,4.31373
145,0.759979,4.41395
146,0.740992,4.39825
147,0.787429,4.60935
148,0.795447,4.431
149,0.830781,4.07993
150,0.741996,4.46573
151,0.739636,4.02358
152,0.727706,4.59543
153,0.760555,4.39546
154,0.747194,4.40677
155,0.717388,4.13005
156,0.756919,4.58443
157,0.75697,4.22341
158,0.812646,4.62708
159,0.701485,4.31925
160,0.808178,4.82769
161,0.687794,4.01727
162,0.748013,4.26731
163,0.74307,4.36678
164,0.751785,4.43435
165,0.766663,4.39552
166,0.741734,4.0517
167,0.762892,4.55717
168,0.754748,4.05174
169,0.736755,4.17114
170,0.751637,4.21813
171,0.68437,4.00007
172,0.717035,4.16294
173,0.716456,4.11905
174,0.72923,4.33268
175,0.741846,4.37634
176,0.732281,4.37833
177,0.724121,4.22153
178,0.59698,4.27934
179,0.764191,4.42416
180,0.748651,4.34006
181,0.812548,4.78465
182,0.708252,4.44818
183,0.770665,4.25787
184,0.731026,4.27883
185,0.752371,4.52634
186,0.840956,4.27379
187,0.776591,4.09498
188,0.761111,4.27634
189,0.754464,4.21244
190,0.790419,4.07938
191,0.76938,4.32085
192,0.736636,4.38941
193,0.829455,4.0847
194,0.76459,4.01942
195,0.86352,4.48748
196,0.759582,4.00061
197,0.96732,4.80373
198,0.723219,4.13806
199,0.802015,4.11528
200,0.899738,4.14505
201,0.756777,4.43593
202,0.704304,4.32277
203,0.766693,4.70737
204,0.712745,4.07493
205,0.745638,4.1852
206,0.792937,4.51104
207,0.771689,4.06227
208,0.718645,4.22667
209,0.75072,4.01872
210,0.726038,4.31938
211,0.764418,4.38902
212,0.681294,4.16337
213,0.697822,4.07319
214,0.921625,5.45557
215,0.984972,6.52575
216,0.989266,6.52023
217,0.948801,6.96162
218,0.909592,6.74206
219,0.881949,6.50411
220,0.956563,6.99876
221,1.09175,6.77933
222,1.65412,6.6903
223,0.884955,6.72523
224,1.53132,6.92463
225,1.22682,6.66474
226,0.970282,6.77611
227,1.53889,6.67311
228,1.86129,6.6078
229,0.809923,6.56775
230,1.66139,6.70577
231,1.30464,6.95319
232,1.65118,6.72841
233,1.55357,6.94314
234,1.49501,6.87222
235,1.01883,7.22088
236,0.788808,7.20455
237,0.683477,7.87526
238,1.08643,7.39122
239,1.10891,7.49565
240,0.718051,7.46026
241,1.1567,7.05984
242,1.10677,7.34983
243,0.915999,7.55976
244,1.30219,7.25222
245,1.00545,7.21305
246,1.23126,7.42043
247,1.26433,7.08058
248,1.02134,7.90359
249,0.88859,7.36388
250,1.20849,7.1756
251,1.08117,7.53077
252,1.25945,7.88034
253,0.735494,7.51415
254,1.23941,7.18514
255,1.3515,7.2208
256,1.40373,7.13842
257,1.12097,7.21545
258,1.17356,7.71172
259,1.12933,7.22553
260,1.19748,7.59302
261,1.22564,7.38858
262,1.23372,7.80577
263,0.54358,8.6853
264,1.71168,8.74176
265,1.06081,8.26868
266,0.902022,8.9121
267,0.802173,8.55441
268,1.11445,8.19952
269,1.12582,8.79783
270,0.688047,8.15819
271,0.735368,8.5914
272,0.728708,8.66654
273,0.975131,8.86425
274,0.965535,8.73492
275,0.911936,8.96226
276,1.09787,8.15872
277,0.825443,8.64497
278,1.2465,8.07855
279,1.13345,8.5215
280,1.05333,8.85995
281,1.12326,8.57868
